Tengo,Salario.mensual.BRUTO..en.tu.moneda.local.,X.Tenés.guardias._No,X.Tenés.guardias._Sí..activa,X.Tenés.guardias._Sí..pasiva,X.Programás.como.hobbie._No,X.Programás.como.hobbie._Sí,X.Tuviste.ajustes.por.inflación.en.2019._Dos,X.Tuviste.ajustes.por.inflación.en.2019._Más.de.tres,X.Tuviste.ajustes.por.inflación.en.2019._No,X.Tuviste.ajustes.por.inflación.en.2019._Tres,X.Tuviste.ajustes.por.inflación.en.2019._Uno
28,40000,1,0,0,1,0,0,0,1,0,0
28,42000,1,0,0,0,1,1,0,0,0,0
43,150000,1,0,0,0,1,0,0,0,1,0
38,48380,1,0,0,0,1,1,0,0,0,0
35,85000,0,0,1,0,1,0,0,0,1,0
31,106000,0,0,1,1,0,0,1,0,0,0
24,55000,1,0,0,0,1,0,0,0,0,1
33,135000,0,0,1,0,1,0,1,0,0,0
46,76500,1,0,0,1,0,0,0,0,0,1
26,44000,1,0,0,1,0,1,0,0,0,0
34,400000,1,0,0,0,1,0,0,1,0,0
46,73000,1,0,0,1,0,0,0,1,0,0
22,23170,1,0,0,1,0,1,0,0,0,0
32,190000,0,0,1,0,1,0,1,0,0,0
32,4300,0,0,1,0,1,1,0,0,0,0
22,27000,1,0,0,1,0,0,0,0,0,1
41,99000,0,0,1,1,0,1,0,0,0,0
46,314000,1,0,0,0,1,0,1,0,0,0
39,45000,0,0,1,1,0,0,0,0,1,0
31,90000,1,0,0,1,0,0,1,0,0,0
38,350000,1,0,0,1,0,0,1,0,0,0
38,350000,1,0,0,1,0,0,1,0,0,0
25,55000,1,0,0,1,0,1,0,0,0,0
24,22000,1,0,0,1,0,0,0,1,0,0
38,35000,1,0,0,0,1,0,0,0,0,1
43,70000,1,0,0,0,1,0,0,0,0,1
25,86000,1,0,0,0,1,0,0,1,0,0
26,38000,1,0,0,0,1,1,0,0,0,0
36,90000,0,0,1,1,0,1,0,0,0,0
45,10000,1,0,0,1,0,0,0,1,0,0
24,45000,1,0,0,0,1,0,0,1,0,0
42,74000,1,0,0,1,0,0,0,0,1,0
22,24000,1,0,0,1,0,0,0,1,0,0
28,40000,1,0,0,1,0,0,0,1,0,0
34,35000,0,0,1,1,0,1,0,0,0,0
37,80000,1,0,0,0,1,0,0,0,0,1
26,39850,1,0,0,1,0,0,0,1,0,0
40,88300,0,0,1,1,0,0,0,0,0,1
46,83500,1,0,0,0,1,1,0,0,0,0
27,90000,1,0,0,0,1,0,1,0,0,0
46,44000,1,0,0,1,0,0,0,0,1,0
32,45,1,0,0,1,0,1,0,0,0,0
29,28000,0,0,1,1,0,1,0,0,0,0
33,200000,1,0,0,1,0,1,0,0,0,0
30,88500,1,0,0,1,0,1,0,0,0,0
29,70,1,0,0,1,0,1,0,0,0,0
46,140000,1,0,0,1,0,1,0,0,0,0
33,97000,1,0,0,1,0,1,0,0,0,0
29,1552500,1,0,0,0,1,0,0,1,0,0
43,63000,1,0,0,1,0,0,0,1,0,0
27,93061,1,0,0,0,1,1,0,0,0,0
34,120000,1,0,0,0,1,0,0,0,0,1
32,51500,1,0,0,1,0,1,0,0,0,0
23,84000,1,0,0,1,0,0,0,0,1,0
39,101000,0,0,1,1,0,1,0,0,0,0
38,93000,1,0,0,1,0,0,0,0,0,1
33,68000,1,0,0,0,1,0,0,1,0,0
29,130000,1,0,0,0,1,1,0,0,0,0
35,120000,1,0,0,1,0,0,0,1,0,0
46,105000,1,0,0,1,0,0,0,0,1,0
29,145000,1,0,0,0,1,1,0,0,0,0
24,20000,1,0,0,0,1,0,0,1,0,0
31,45000,1,0,0,1,0,0,0,1,0,0
29,92000,1,0,0,1,0,0,0,0,0,1
28,67200,1,0,0,0,1,0,0,0,0,1
28,120000,0,0,1,1,0,0,1,0,0,0
29,66509,1,0,0,0,1,0,0,0,0,1
37,29000,1,0,0,1,0,0,0,0,0,1
40,65000,0,1,0,1,0,1,0,0,0,0
25,45000,1,0,0,0,1,0,0,1,0,0
28,110000,1,0,0,1,0,1,0,0,0,0
24,52000,1,0,0,1,0,0,0,1,0,0
35,61000,0,0,1,1,0,1,0,0,0,0
46,120000,1,0,0,0,1,1,0,0,0,0
31,120000,1,0,0,1,0,1,0,0,0,0
33,35000,1,0,0,1,0,0,0,0,1,0
31,83000,1,0,0,0,1,0,0,0,0,1
26,31000,1,0,0,1,0,1,0,0,0,0
32,75000,1,0,0,1,0,0,0,0,0,1
29,50000,1,0,0,1,0,0,0,1,0,0
30,80000,0,0,1,0,1,0,0,1,0,0
24,20600,1,0,0,0,1,0,0,0,0,1
31,28000,1,0,0,0,1,0,0,1,0,0
24,21000,1,0,0,0,1,0,0,0,0,1
37,110000,1,0,0,1,0,1,0,0,0,0
36,43000,1,0,0,1,0,0,0,0,0,1
29,100000,1,0,0,0,1,0,1,0,0,0
34,48000,1,0,0,0,1,0,0,1,0,0
42,45000,1,0,0,0,1,0,0,0,0,1
30,70000,1,0,0,1,0,0,0,1,0,0
46,65000,0,0,1,0,1,0,0,0,0,1
30,55000,1,0,0,0,1,0,0,0,0,1
40,110000,1,0,0,1,0,0,0,0,0,1
31,50000,1,0,0,1,0,0,0,1,0,0
22,60000,1,0,0,0,1,0,0,0,0,1
34,52300,0,0,1,1,0,0,0,0,0,1
32,36000,1,0,0,1,0,0,0,0,0,1
35,84400,1,0,0,1,0,0,0,0,1,0
24,103890,0,0,1,0,1,1,0,0,0,0
46,65000,1,0,0,1,0,1,0,0,0,0
26,85600,1,0,0,0,1,1,0,0,0,0
40,41500,1,0,0,1,0,0,0,0,0,1
34,70000,1,0,0,0,1,0,0,1,0,0
28,100000,1,0,0,0,1,0,1,0,0,0
46,54000,1,0,0,0,1,0,0,0,0,1
30,210000,0,1,0,1,0,0,1,0,0,0
22,42000,1,0,0,0,1,1,0,0,0,0
22,55000,1,0,0,0,1,1,0,0,0,0
22,25000,1,0,0,0,1,0,0,1,0,0
30,90000,0,0,1,1,0,0,0,0,1,0
44,380000,1,0,0,0,1,0,1,0,0,0
22,33623,1,0,0,1,0,0,0,1,0,0
26,62640,0,0,1,1,0,0,0,0,1,0
40,60000,1,0,0,1,0,0,0,0,0,1
40,70000,1,0,0,1,0,0,0,0,0,1
26,35000,1,0,0,0,1,0,0,1,0,0
25,80000,1,0,0,0,1,1,0,0,0,0
23,50000,1,0,0,0,1,0,0,1,0,0
32,55000,1,0,0,0,1,1,0,0,0,0
42,125000,1,0,0,1,0,1,0,0,0,0
30,295000,1,0,0,0,1,0,0,1,0,0
31,32000,0,1,0,0,1,0,0,0,0,1
38,95000,1,0,0,1,0,1,0,0,0,0
43,117000,1,0,0,1,0,0,0,0,1,0
34,160000,0,0,1,0,1,0,0,0,1,0
28,28000,1,0,0,1,0,0,0,1,0,0
40,100000,0,0,1,1,0,0,0,0,0,1
43,65000,1,0,0,0,1,1,0,0,0,0
26,74500,1,0,0,1,0,0,0,1,0,0
37,150000,0,0,1,0,1,0,0,0,1,0
27,70000,1,0,0,1,0,0,0,0,1,0
27,70000,1,0,0,1,0,0,0,0,1,0
23,65436,1,0,0,0,1,1,0,0,0,0
39,120,1,0,0,0,1,0,0,0,1,0
27,60000,0,0,1,1,0,0,0,0,1,0
33,120,1,0,0,0,1,1,0,0,0,0
31,100000,1,0,0,0,1,1,0,0,0,0
39,61300,1,0,0,1,0,0,0,1,0,0
32,40000,1,0,0,0,1,1,0,0,0,0
45,53000,1,0,0,0,1,0,0,0,0,1
25,56000,1,0,0,0,1,1,0,0,0,0
34,50000,1,0,0,1,0,0,0,0,1,0
34,45000,1,0,0,0,1,0,0,1,0,0
23,33000,1,0,0,0,1,0,0,0,0,1
35,65,0,0,1,0,1,0,0,1,0,0
22,38000,1,0,0,1,0,0,0,0,0,1
34,45000,1,0,0,1,0,0,0,0,0,1
22,72330,0,0,1,0,1,0,0,0,1,0
29,283500,1,0,0,0,1,0,0,1,0,0
28,71914.39,1,0,0,1,0,0,0,0,1,0
26,80000,0,0,1,1,0,0,0,1,0,0
32,85000,0,0,1,1,0,0,1,0,0,0
29,75000,1,0,0,0,1,0,0,1,0,0
46,100000,1,0,0,1,0,0,0,1,0,0
38,120000,0,0,1,1,0,0,0,0,0,1
43,160000,1,0,0,1,0,1,0,0,0,0
23,100000,0,0,1,1,0,0,0,0,0,1
42,180000,0,0,1,0,1,0,1,0,0,0
40,95000,1,0,0,1,0,0,0,0,0,1
25,36000,1,0,0,0,1,0,0,0,0,1
22,65000,1,0,0,0,1,0,0,0,0,1
27,38000,0,0,1,0,1,1,0,0,0,0
46,110000,1,0,0,1,0,1,0,0,0,0
46,65000,0,1,0,0,1,0,0,1,0,0
26,40000,1,0,0,0,1,0,0,0,0,1
26,40000,0,0,1,0,1,0,0,1,0,0
27,78313.25,1,0,0,0,1,0,0,0,1,0
37,92000,1,0,0,1,0,1,0,0,0,0
23,57000,1,0,0,1,0,1,0,0,0,0
32,106000,0,0,1,0,1,0,0,0,1,0
26,35000,1,0,0,0,1,0,0,0,0,1
35,50000,1,0,0,0,1,0,0,1,0,0
22,70000,1,0,0,0,1,0,0,0,0,1
40,34000,1,0,0,1,0,0,0,0,0,1
33,50000,1,0,0,0,1,0,0,0,0,1
26,35000,1,0,0,0,1,0,0,1,0,0
29,68000,1,0,0,1,0,0,0,0,1,0
33,20000,1,0,0,1,0,0,0,1,0,0
29,40000,1,0,0,1,0,0,0,1,0,0
29,49000,1,0,0,1,0,0,0,1,0,0
29,42000,0,0,1,1,0,1,0,0,0,0
22,35000,0,1,0,1,0,1,0,0,0,0
25,40000,1,0,0,0,1,0,0,0,0,1
23,86000,0,0,1,1,0,1,0,0,0,0
24,47250,1,0,0,0,1,1,0,0,0,0
46,120000,0,0,1,0,1,1,0,0,0,0
26,115000,0,0,1,1,0,0,0,0,1,0
41,86000,1,0,0,1,0,0,1,0,0,0
41,86000,1,0,0,1,0,0,1,0,0,0
25,50000,1,0,0,1,0,0,0,0,1,0
30,55555,1,0,0,1,0,0,0,0,0,1
22,40000,1,0,0,1,0,0,0,1,0,0
29,30000,1,0,0,0,1,0,0,0,0,1
35,84000,0,0,1,0,1,1,0,0,0,0
36,100000,1,0,0,1,0,0,0,0,1,0
46,50000,1,0,0,1,0,0,0,1,0,0
37,81000,0,0,1,0,1,0,0,1,0,0
30,65000,1,0,0,0,1,0,0,0,1,0
28,74000,1,0,0,1,0,0,0,0,1,0
25,55000,1,0,0,0,1,0,0,0,0,1
29,350000,0,0,1,1,0,0,0,0,1,0
26,60000,1,0,0,1,0,0,0,0,0,1
33,210800,1,0,0,0,1,0,0,1,0,0
31,40000,1,0,0,0,1,0,0,1,0,0
37,86000,1,0,0,0,1,0,0,0,0,1
30,70000,1,0,0,0,1,0,0,0,0,1
26,71000,0,0,1,1,0,0,0,0,0,1
33,64000,1,0,0,1,0,0,0,0,0,1
27,38000,1,0,0,0,1,0,0,0,0,1
29,100000,1,0,0,1,0,0,0,0,0,1
30,150000,1,0,0,0,1,0,0,1,0,0
30,72200,1,0,0,0,1,0,0,0,1,0
28,73000,1,0,0,1,0,1,0,0,0,0
23,60000,1,0,0,1,0,0,0,1,0,0
40,210000,1,0,0,1,0,0,0,0,1,0
27,40000,1,0,0,1,0,0,0,1,0,0
43,500000,1,0,0,1,0,0,1,0,0,0
27,72000,0,0,1,0,1,1,0,0,0,0
42,130000,1,0,0,1,0,1,0,0,0,0
29,52000,0,0,1,1,0,0,0,0,1,0
27,35000,1,0,0,1,0,0,0,1,0,0
24,55000,1,0,0,1,0,1,0,0,0,0
23,30000,0,0,1,0,1,0,0,1,0,0
23,95000,1,0,0,1,0,0,1,0,0,0
30,38800,1,0,0,1,0,1,0,0,0,0
30,40000,1,0,0,0,1,0,0,1,0,0
34,45000,1,0,0,0,1,0,0,0,0,1
22,40000,1,0,0,1,0,0,0,1,0,0
22,32000,1,0,0,1,0,0,0,1,0,0
22,000001,1,0,0,1,0,1,0,0,0,0
30,600000,0,1,0,1,0,1,0,0,0,0
36,50755,1,0,0,1,0,0,1,0,0,0
41,75000,1,0,0,1,0,0,0,1,0,0
27,27000,1,0,0,1,0,1,0,0,0,0
45,90000,1,0,0,0,1,1,0,0,0,0
28,85000,1,0,0,0,1,1,0,0,0,0
43,67000,1,0,0,1,0,0,0,0,1,0
32,220000,0,0,1,1,0,1,0,0,0,0
24,59500,1,0,0,0,1,0,0,0,0,1
45,150000,0,1,0,0,1,0,0,0,1,0
42,80000,0,0,1,1,0,1,0,0,0,0
27,50000,0,0,1,0,1,0,0,0,1,0
22,35000,1,0,0,0,1,0,0,1,0,0
28,120000,0,0,1,0,1,0,1,0,0,0
28,109000,1,0,0,0,1,0,0,0,1,0
34,90000,1,0,0,0,1,0,1,0,0,0
31,70000,1,0,0,0,1,0,0,0,0,1
31,45000,1,0,0,1,0,0,0,0,0,1
24,48000,1,0,0,1,0,0,0,1,0,0
30,62000,1,0,0,1,0,0,0,0,1,0
23,27800,0,0,1,0,1,1,0,0,0,0
34,81000,1,0,0,0,1,0,0,0,0,1
23,39000,1,0,0,0,1,0,0,0,0,1
32,72000,0,0,1,0,1,1,0,0,0,0
42,50000,1,0,0,1,0,1,0,0,0,0
28,20000,0,1,0,1,0,0,0,1,0,0
33,36000,1,0,0,1,0,0,0,1,0,0
25,38000,0,1,0,0,1,1,0,0,0,0
22,30000,1,0,0,0,1,0,0,1,0,0
30,86000,1,0,0,0,1,0,0,1,0,0
29,54000,1,0,0,0,1,1,0,0,0,0
22,20000,1,0,0,0,1,0,0,1,0,0
31,160000,1,0,0,1,0,0,0,0,1,0
46,75000,1,0,0,1,0,0,0,1,0,0
24,32000,1,0,0,0,1,0,0,1,0,0
27,105000,1,0,0,0,1,0,0,0,0,1
22,30000,1,0,0,0,1,0,0,1,0,0
45,135000,1,0,0,1,0,1,0,0,0,0
34,80000,1,0,0,1,0,0,0,1,0,0
33,55000,1,0,0,1,0,0,0,0,0,1
34,54000,0,0,1,0,1,0,0,1,0,0
27,110000,1,0,0,0,1,0,1,0,0,0
32,144000,1,0,0,0,1,0,0,0,1,0
24,100000,1,0,0,0,1,0,0,1,0,0
39,70000,0,0,1,0,1,1,0,0,0,0
32,118000,1,0,0,1,0,1,0,0,0,0
24,92397,1,0,0,0,1,0,0,1,0,0
26,85000,1,0,0,1,0,0,0,0,1,0
31,95000,1,0,0,0,1,0,1,0,0,0
28,29500,1,0,0,1,0,1,0,0,0,0
24,26000,1,0,0,1,0,0,0,0,0,1
30,60600,1,0,0,0,1,0,0,0,1,0
40,93000,0,0,1,1,0,0,0,0,1,0
35,50000,1,0,0,1,0,1,0,0,0,0
26,66000,0,0,1,1,0,0,0,0,1,0
27,23000,1,0,0,1,0,1,0,0,0,0
22,70000,1,0,0,0,1,1,0,0,0,0
37,160000,0,0,1,1,0,0,0,0,1,0
32,34000,1,0,0,0,1,0,0,0,0,1
40,50000,1,0,0,1,0,0,0,0,0,1
39,34000,1,0,0,1,0,0,0,0,0,1
26,130000,1,0,0,1,0,0,0,0,1,0
27,65000,1,0,0,1,0,0,0,0,0,1
22,45000,1,0,0,0,1,0,0,0,0,1
24,35000,1,0,0,0,1,1,0,0,0,0
30,55700,1,0,0,1,0,0,0,0,0,1
26,29000,1,0,0,0,1,1,0,0,0,0
28,40890,1,0,0,0,1,1,0,0,0,0
24,67000,1,0,0,1,0,1,0,0,0,0
32,150,1,0,0,0,1,1,0,0,0,0
31,185000,0,0,1,1,0,0,0,1,0,0
25,42000,1,0,0,1,0,1,0,0,0,0
32,120000,1,0,0,1,0,0,1,0,0,0
36,98000,1,0,0,1,0,0,0,0,0,1
26,78500,1,0,0,1,0,1,0,0,0,0
26,67000,1,0,0,0,1,0,0,0,0,1
24,37000,1,0,0,0,1,0,0,1,0,0
30,100000,0,0,1,1,0,0,0,0,1,0
28,84000,1,0,0,0,1,0,0,0,0,1
30,55,1,0,0,1,0,0,0,0,0,1
24,27000,1,0,0,0,1,0,0,0,0,1
36,80000,0,0,1,1,0,0,0,0,1,0
38,65000,1,0,0,1,0,0,0,0,0,1
24,41000,0,0,1,0,1,0,0,0,0,1
24,34000,1,0,0,1,0,0,0,1,0,0
25,42000,0,1,0,0,1,0,0,0,0,1
24,48000,1,0,0,0,1,1,0,0,0,0
27,80000,1,0,0,0,1,0,0,1,0,0
36,137000,1,0,0,1,0,1,0,0,0,0
35,32500,0,0,1,1,0,0,1,0,0,0
22,40000,1,0,0,0,1,0,0,0,1,0
22,37000,1,0,0,1,0,1,0,0,0,0
35,168000,0,1,0,0,1,0,0,0,0,1
28,35000,1,0,0,0,1,0,0,0,0,1
22,26000,1,0,0,0,1,0,0,1,0,0
28,100000,1,0,0,1,0,1,0,0,0,0
22,42000,1,0,0,0,1,0,0,1,0,0
27,47000,1,0,0,0,1,0,0,0,0,1
22,42000,1,0,0,0,1,0,0,1,0,0
25,56000,1,0,0,0,1,0,0,0,1,0
34,55000,1,0,0,0,1,0,0,0,0,1
38,124000,0,0,1,1,0,0,1,0,0,0
24,60000,1,0,0,1,0,1,0,0,0,0
22,42000,1,0,0,0,1,0,0,1,0,0
22,22,1,0,0,1,0,0,0,1,0,0
26,73000,1,0,0,0,1,1,0,0,0,0
46,92000,1,0,0,1,0,1,0,0,0,0
46,160000,1,0,0,0,1,1,0,0,0,0
27,53200,1,0,0,1,0,1,0,0,0,0
22,72498,1,0,0,1,0,1,0,0,0,0
24,26000,1,0,0,0,1,0,0,1,0,0
28,78000,1,0,0,0,1,0,0,0,0,1
30,120000,1,0,0,1,0,0,0,1,0,0
29,48000,1,0,0,1,0,1,0,0,0,0
24,34000,1,0,0,1,0,0,0,1,0,0
23,36000,1,0,0,0,1,0,0,1,0,0
32,53000,1,0,0,0,1,1,0,0,0,0
34,16000,1,0,0,0,1,0,0,1,0,0
31,160,1,0,0,0,1,0,0,0,0,1
33,70000,1,0,0,1,0,0,0,1,0,0
22,45000,0,0,1,0,1,0,0,1,0,0
23,53000,1,0,0,1,0,1,0,0,0,0
37,96000,1,0,0,1,0,1,0,0,0,0
25,52000,1,0,0,0,1,0,0,0,0,1
26,327000,1,0,0,0,1,0,0,1,0,0
32,103800,1,0,0,1,0,0,0,1,0,0
37,147000,0,0,1,0,1,0,0,0,1,0
38,40000,1,0,0,1,0,0,0,1,0,0
39,75000,1,0,0,1,0,1,0,0,0,0
23,45000,1,0,0,0,1,0,0,0,0,1
24,34500,1,0,0,0,1,0,0,0,0,1
27,115000,1,0,0,1,0,1,0,0,0,0
22,22506,1,0,0,0,1,0,0,1,0,0
22,18000,1,0,0,0,1,0,0,1,0,0
32,200000,1,0,0,1,0,0,0,1,0,0
22,12000,1,0,0,1,0,0,0,0,1,0
24,30000,1,0,0,1,0,1,0,0,0,0
27,28500,1,0,0,1,0,0,0,1,0,0
46,100000,1,0,0,1,0,1,0,0,0,0
30,50000,0,0,1,1,0,0,0,0,0,1
33,160000,0,1,0,0,1,1,0,0,0,0
22,42700,1,0,0,0,1,1,0,0,0,0
46,120000,1,0,0,0,1,1,0,0,0,0
25,60000,1,0,0,0,1,1,0,0,0,0
23,50500,1,0,0,0,1,1,0,0,0,0
46,130000,1,0,0,1,0,1,0,0,0,0
23,63000,1,0,0,1,0,0,0,0,1,0
39,87000,1,0,0,0,1,1,0,0,0,0
33,106000,1,0,0,1,0,0,0,0,1,0
35,75000,1,0,0,0,1,0,0,1,0,0
22,50000,1,0,0,1,0,0,0,1,0,0
30,76000,0,0,1,0,1,1,0,0,0,0
41,53000,1,0,0,1,0,0,0,1,0,0
23,100000,1,0,0,0,1,0,0,1,0,0
22,44650,1,0,0,0,1,0,0,0,1,0
42,120000,1,0,0,0,1,1,0,0,0,0
22,32000,1,0,0,1,0,1,0,0,0,0
31,41000,1,0,0,0,1,0,0,0,0,1
28,80000,1,0,0,0,1,0,0,0,0,1
26,50,1,0,0,0,1,0,0,1,0,0
30,80000,1,0,0,1,0,0,0,0,1,0
23,55000,1,0,0,1,0,1,0,0,0,0
46,44000,1,0,0,0,1,0,0,0,0,1
30,110000,0,0,1,0,1,0,0,0,1,0
24,86000,0,0,1,0,1,0,1,0,0,0
39,150000,1,0,0,0,1,0,0,1,0,0
36,120000,1,0,0,1,0,0,0,0,0,1
35,120000,0,0,1,0,1,0,0,0,0,1
39,90,1,0,0,1,0,0,0,1,0,0
26,76000,1,0,0,1,0,0,0,0,0,1
39,150000,1,0,0,0,1,0,0,1,0,0
22,25000,1,0,0,0,1,0,0,1,0,0
26,70000,0,0,1,1,0,0,0,0,1,0
24,37000,1,0,0,1,0,1,0,0,0,0
22,30000,1,0,0,1,0,0,0,1,0,0
30,48000,0,0,1,0,1,1,0,0,0,0
22,26000,1,0,0,1,0,0,0,0,0,1
24,43000,1,0,0,0,1,0,0,0,0,1
31,52000,1,0,0,0,1,0,0,1,0,0
25,130000,1,0,0,0,1,0,1,0,0,0
27,17660,0,1,0,0,1,0,0,0,0,1
28,70000,1,0,0,0,1,0,0,0,1,0
22,36000,1,0,0,1,0,1,0,0,0,0
25,26000,0,0,1,0,1,1,0,0,0,0
29,40000,1,0,0,1,0,0,0,0,0,1
23,46000,1,0,0,0,1,0,0,1,0,0
28,73000,1,0,0,0,1,1,0,0,0,0
22,35,1,0,0,0,1,0,0,0,0,1
27,37000,1,0,0,1,0,0,0,1,0,0
30,50000,1,0,0,1,0,1,0,0,0,0
33,135000,1,0,0,1,0,0,1,0,0,0
31,100000,1,0,0,1,0,1,0,0,0,0
22,18000,1,0,0,1,0,0,0,1,0,0
30,30000,1,0,0,1,0,0,0,1,0,0
39,49000,0,0,1,1,0,0,0,1,0,0
22,27500,1,0,0,0,1,0,0,1,0,0
31,109000,1,0,0,0,1,1,0,0,0,0
33,45000,1,0,0,0,1,1,0,0,0,0
30,50000,1,0,0,0,1,0,0,0,1,0
46,400000,1,0,0,1,0,0,1,0,0,0
25,75000,1,0,0,0,1,0,0,0,1,0
35,80000,1,0,0,0,1,0,0,0,0,1
25,46,1,0,0,0,1,0,0,1,0,0
28,60000,1,0,0,1,0,0,0,0,1,0
40,113000,0,0,1,0,1,1,0,0,0,0
41,67000,1,0,0,0,1,0,0,0,0,1
22,45000,1,0,0,1,0,1,0,0,0,0
46,65000,1,0,0,0,1,0,0,1,0,0
33,130000,0,0,1,1,0,0,0,1,0,0
24,85,1,0,0,1,0,0,0,0,1,0
33,200000,1,0,0,0,1,0,0,0,1,0
29,56800,1,0,0,1,0,1,0,0,0,0
25,120000,1,0,0,0,1,0,0,0,1,0
22,25000,1,0,0,0,1,0,0,1,0,0
31,186000,1,0,0,1,0,1,0,0,0,0
34,140000,1,0,0,0,1,0,1,0,0,0
23,29000,1,0,0,1,0,0,0,1,0,0
28,60000,1,0,0,0,1,0,0,0,0,1
22,24000,1,0,0,1,0,0,0,0,0,1
22,16000,1,0,0,0,1,0,0,0,0,1
23,30100,1,0,0,0,1,0,0,1,0,0
40,20000,0,1,0,1,0,0,0,1,0,0
23,36000,1,0,0,1,0,0,0,0,0,1
22,42000,1,0,0,1,0,1,0,0,0,0
28,300000,1,0,0,0,1,0,0,1,0,0
26,55000,1,0,0,0,1,0,0,1,0,0
31,82000,1,0,0,1,0,0,0,0,1,0
27,60000,1,0,0,1,0,1,0,0,0,0
23,42100,1,0,0,1,0,0,0,1,0,0
26,60500,1,0,0,1,0,0,0,0,1,0
24,82000,1,0,0,0,1,0,0,0,0,1
26,52,1,0,0,1,0,0,0,0,0,1
25,60240.96,0,0,1,1,0,0,0,0,0,1
38,1,0,0,1,0,1,0,1,0,0,0
36,114000,0,0,1,1,0,1,0,0,0,0
22,62000,0,0,1,0,1,1,0,0,0,0
30,157000,1,0,0,0,1,0,0,0,1,0
27,54405,0,0,1,1,0,0,0,0,1,0
25,35000,1,0,0,1,0,1,0,0,0,0
25,38000,0,0,1,1,0,0,0,1,0,0
30,60000,1,0,0,0,1,0,0,1,0,0
38,145000,1,0,0,1,0,1,0,0,0,0
28,53000,1,0,0,0,1,0,0,1,0,0
22,25578,1,0,0,0,1,0,0,0,1,0
38,125000,1,0,0,0,1,0,0,0,1,0
46,73200,1,0,0,1,0,0,0,0,0,1
28,62711,1,0,0,0,1,0,0,0,1,0
23,35000,1,0,0,1,0,0,0,1,0,0
36,217000,0,0,1,1,0,1,0,0,0,0
28,65000,1,0,0,0,1,0,0,0,1,0
25,140000,1,0,0,0,1,1,0,0,0,0
22,16000,1,0,0,0,1,0,0,1,0,0
30,50000,1,0,0,0,1,0,0,1,0,0
22,38000,1,0,0,0,1,0,0,1,0,0
23,41125,1,0,0,0,1,1,0,0,0,0
24,50000,0,1,0,1,0,1,0,0,0,0
24,19100,1,0,0,1,0,0,0,1,0,0
26,64000,0,0,1,1,0,0,0,0,1,0
22,53800,1,0,0,1,0,0,0,0,1,0
28,73000,1,0,0,1,0,1,0,0,0,0
28,79800,1,0,0,0,1,0,0,0,1,0
30,42000,1,0,0,1,0,0,0,0,1,0
22,46000,1,0,0,1,0,0,0,1,0,0
46,209000,1,0,0,0,1,1,0,0,0,0
28,45000,1,0,0,0,1,0,0,0,1,0
22,15000,1,0,0,1,0,0,0,0,0,1
29,62000,1,0,0,0,1,0,0,0,0,1
23,27000,1,0,0,0,1,0,0,1,0,0
30,140000,1,0,0,1,0,0,1,0,0,0
27,37518,1,0,0,1,0,1,0,0,0,0
26,43000,0,1,0,1,0,0,0,0,1,0
31,68000,1,0,0,0,1,0,0,1,0,0
39,39000,1,0,0,1,0,0,1,0,0,0
22,33000,1,0,0,0,1,0,0,1,0,0
25,60000,1,0,0,1,0,0,0,0,1,0
29,32000,1,0,0,1,0,0,0,0,0,1
31,190000,0,0,1,1,0,0,1,0,0,0
22,12000,1,0,0,0,1,0,0,0,0,1
23,47000,1,0,0,0,1,0,0,1,0,0
22,50000,1,0,0,0,1,0,0,0,1,0
32,86000,1,0,0,1,0,1,0,0,0,0
40,56000,1,0,0,1,0,1,0,0,0,0
31,40000,1,0,0,0,1,0,0,1,0,0
22,50000,1,0,0,1,0,0,0,1,0,0
24,97000,1,0,0,1,0,0,0,0,1,0
40,130000,1,0,0,0,1,0,1,0,0,0
22,35000,1,0,0,1,0,0,0,0,0,1
22,29000,1,0,0,0,1,0,0,0,0,1
36,70000,1,0,0,1,0,0,0,1,0,0
32,35000,1,0,0,0,1,0,0,1,0,0
25,94000,1,0,0,0,1,1,0,0,0,0
28,57000,1,0,0,0,1,1,0,0,0,0
26,62000,1,0,0,0,1,1,0,0,0,0
27,112500,1,0,0,1,0,0,0,0,0,1
23,60000,1,0,0,0,1,0,0,1,0,0
34,61000,1,0,0,0,1,1,0,0,0,0
25,100000,1,0,0,1,0,1,0,0,0,0
27,82000,1,0,0,1,0,1,0,0,0,0
32,90000,1,0,0,0,1,1,0,0,0,0
24,42000,1,0,0,0,1,1,0,0,0,0
33,30000,1,0,0,1,0,0,0,0,0,1
35,138000,0,0,1,1,0,0,0,0,1,0
46,120000,1,0,0,0,1,0,0,0,0,1
33,240000,0,0,1,0,1,0,0,0,1,0
32,70000,0,0,1,1,0,0,1,0,0,0
26,60000,1,0,0,0,1,0,0,1,0,0
29,54000,0,0,1,0,1,1,0,0,0,0
24,46000,1,0,0,0,1,0,0,0,0,1
23,42000,1,0,0,1,0,0,0,1,0,0
23,51600,1,0,0,1,0,0,0,0,1,0
46,160000,1,0,0,0,1,1,0,0,0,0
33,150000,1,0,0,0,1,0,0,1,0,0
34,29300,1,0,0,0,1,0,0,1,0,0
24,35,1,0,0,0,1,0,0,1,0,0
41,75000,1,0,0,1,0,1,0,0,0,0
37,65000,1,0,0,0,1,0,0,0,1,0
24,56000,1,0,0,0,1,0,0,0,0,1
37,190000,1,0,0,1,0,0,0,0,0,1
25,35000,0,1,0,0,1,0,0,0,0,1
24,57800,1,0,0,1,0,1,0,0,0,0
